STT,CMND,DOTTHI,MADOTTHI,NGAYTHI,NAMTHI,MAMONTHI,TENMONTHI,DIEM,THANGDIEM,MADVTCTDL,TENDVTCTDL
39965,TS_17025,5,HUBSA255,29/06/2025,2025,M8,Tiếng Anh,"124,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
39994,TS_17040,6,CTU256,17/07/2025,2025,N1_VS,Tiếng Anh - VSAT,89,150,TCT,Trường Đại học Cần Thơ
39995,TS_17040,6,CTU256,17/07/2025,2025,VA_VS,Ngữ văn - VSAT,102,150,TCT,Trường Đại học Cần Thơ
39996,TS_17040,6,CTU256,17/07/2025,2025,TO_VS,Toán - VSAT,88,150,TCT,Trường Đại học Cần Thơ
40013,TS_17045,3,TNU253,27/04/2025,2025,TO_VS,Toán - VSAT,"90,5",150,TNU,Đại học Thái Nguyên
40014,TS_17045,3,TNU253,27/04/2025,2025,VA_VS,Ngữ văn - VSAT,"110,5",150,TNU,Đại học Thái Nguyên
40015,TS_17045,3,TNU253,27/04/2025,2025,N1_VS,Tiếng Anh - VSAT,129,150,TNU,Đại học Thái Nguyên
40016,TS_17045,5,TNU255,14/06/2025,2025,VA_VS,Ngữ văn - VSAT,105,150,TNU,Đại học Thái Nguyên
40017,TS_17045,2,TNU252,06/04/2025,2025,N1_VS,Tiếng Anh - VSAT,"144,5",150,TNU,Đại học Thái Nguyên
40018,TS_17045,2,TNU252,06/04/2025,2025,VA_VS,Ngữ văn - VSAT,"114,5",150,TNU,Đại học Thái Nguyên
40019,TS_17045,5,TNU255,14/06/2025,2025,TO_VS,Toán - VSAT,100,150,TNU,Đại học Thái Nguyên
40020,TS_17045,2,TNU252,06/04/2025,2025,TO_VS,Toán - VSAT,96,150,TNU,Đại học Thái Nguyên
40027,TS_17049,3,253,10/05/2025,2025,N1_VS,Tiếng Anh - VSAT,"109,5",150,SGD,Trường Đại học Sài Gòn
40028,TS_17049,3,253,10/05/2025,2025,HO_VS,Hóa học - VSAT,"77,5",150,SGD,Trường Đại học Sài Gòn
40030,TS_17049,4,254,11/05/2025,2025,VA_VS,Ngữ văn - VSAT,"123,5",150,SGD,Trường Đại học Sài Gòn
40031,TS_17049,4,25-4,07/06/2025,2025,TO_VS,Toán - VSAT,120,150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
40049,TS_17057,1,CTU251,22/03/2025,2025,N1_VS,Tiếng Anh - VSAT,"98,5",150,TCT,Trường Đại học Cần Thơ
40050,TS_17057,4,CTU254,23/05/2025,2025,TO_VS,Toán - VSAT,141,150,TCT,Trường Đại học Cần Thơ
40051,TS_17057,1,CTU251,22/03/2025,2025,HO_VS,Hóa học - VSAT,"111,5",150,TCT,Trường Đại học Cần Thơ
40052,TS_17057,1,CTU251,22/03/2025,2025,TO_VS,Toán - VSAT,132,150,TCT,Trường Đại học Cần Thơ
40053,TS_17057,2,CTU252,12/04/2025,2025,HO_VS,Hóa học - VSAT,110,150,TCT,Trường Đại học Cần Thơ
40055,TS_17057,6,CTU256,17/07/2025,2025,N1_VS,Tiếng Anh - VSAT,"100,5",150,TCT,Trường Đại học Cần Thơ
40056,TS_17057,5,CTU255,06/06/2025,2025,HO_VS,Hóa học - VSAT,"107,5",150,TCT,Trường Đại học Cần Thơ
40057,TS_17057,6,CTU256,17/07/2025,2025,TO_VS,Toán - VSAT,134,150,TCT,Trường Đại học Cần Thơ
40058,TS_17057,6,CTU256,17/07/2025,2025,HO_VS,Hóa học - VSAT,116,150,TCT,Trường Đại học Cần Thơ
40059,TS_17057,2,CTU252,12/04/2025,2025,N1_VS,Tiếng Anh - VSAT,135,150,TCT,Trường Đại học Cần Thơ
40060,TS_17057,4,CTU254,23/05/2025,2025,HO_VS,Hóa học - VSAT,"108,5",150,TCT,Trường Đại học Cần Thơ
40065,TS_17060,3,253,10/05/2025,2025,TO_VS,Toán - VSAT,"89,5",150,SGD,Trường Đại học Sài Gòn
40066,TS_17060,3,253,10/05/2025,2025,N1_VS,Tiếng Anh - VSAT,90,150,SGD,Trường Đại học Sài Gòn
40067,TS_17060,3,253,10/05/2025,2025,SU_VS,Lịch sử - VSAT,82,150,SGD,Trường Đại học Sài Gòn
40069,TS_17060,2,HUBSA252,20/04/2025,2025,M8,Tiếng Anh,79,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40070,TS_17060,2,HUBSA252,20/04/2025,2025,M1,Toán,84,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40071,TS_17060,2,HUBSA252,20/04/2025,2025,M6,Lịch sử,"84,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40072,TS_17060,1,251,06/04/2025,2025,VA_VS,Ngữ văn - VSAT,"122,5",150,SGD,Trường Đại học Sài Gòn
40073,TS_17060,3,HUBSA253,18/05/2025,2025,M8,Tiếng Anh,"80,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40074,TS_17060,3,HUBSA253,18/05/2025,2025,M6,Lịch sử,87,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40075,TS_17060,3,HUBSA253,18/05/2025,2025,M1,Toán,"86,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40077,TS_17060,1,251,06/04/2025,2025,TO_VS,Toán - VSAT,91,150,SGD,Trường Đại học Sài Gòn
40078,TS_17060,1,251,06/04/2025,2025,N1_VS,Tiếng Anh - VSAT,85,150,SGD,Trường Đại học Sài Gòn
40079,TS_17060,5,HUBSA255,29/06/2025,2025,M6,Lịch sử,101,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40080,TS_17060,5,HUBSA255,29/06/2025,2025,M1,Toán,"72,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40081,TS_17060,5,HUBSA255,29/06/2025,2025,M8,Tiếng Anh,102,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40082,TS_17060,1,HUBSA251,23/03/2025,2025,M6,Lịch sử,"86,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40083,TS_17060,1,HUBSA251,23/03/2025,2025,M8,Tiếng Anh,81,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40084,TS_17060,1,HUBSA251,23/03/2025,2025,M1,Toán,75,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40085,TS_17060,4,254,11/05/2025,2025,TO_VS,Toán - VSAT,80,150,SGD,Trường Đại học Sài Gòn
40086,TS_17060,4,254,11/05/2025,2025,N1_VS,Tiếng Anh - VSAT,105,150,SGD,Trường Đại học Sài Gòn
40087,TS_17060,4,254,11/05/2025,2025,SU_VS,Lịch sử - VSAT,"84,5",150,SGD,Trường Đại học Sài Gòn
40108,TS_17073,3,HUBSA253,18/05/2025,2025,M6,Lịch sử,"127,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40109,TS_17073,3,HUBSA253,18/05/2025,2025,M1,Toán,"80,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40110,TS_17073,3,HUBSA253,18/05/2025,2025,M8,Tiếng Anh,"68,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40111,TS_17073,4,HUBSA254,01/06/2025,2025,M1,Toán,"81,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40112,TS_17073,4,HUBSA254,01/06/2025,2025,M6,Lịch sử,"127,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40113,TS_17073,4,HUBSA254,01/06/2025,2025,M8,Tiếng Anh,114,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40114,TS_17073,5,HUBSA255,29/06/2025,2025,M1,Toán,86,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40115,TS_17073,5,HUBSA255,29/06/2025,2025,M6,Lịch sử,"119,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40116,TS_17073,5,HUBSA255,29/06/2025,2025,M8,Tiếng Anh,98,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40156,TS_17094,6,CTU256,17/07/2025,2025,VA_VS,Ngữ văn - VSAT,"109,5",150,TCT,Trường Đại học Cần Thơ
40157,TS_17094,6,CTU256,17/07/2025,2025,TO_VS,Toán - VSAT,"97,5",150,TCT,Trường Đại học Cần Thơ
40158,TS_17094,6,CTU256,17/07/2025,2025,HO_VS,Hóa học - VSAT,104,150,TCT,Trường Đại học Cần Thơ
40159,TS_17094,5,HUBSA255,29/06/2025,2025,M1,Toán,"109,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40160,TS_17094,5,HUBSA255,29/06/2025,2025,M8,Tiếng Anh,64,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40161,TS_17094,5,HUBSA255,29/06/2025,2025,M3,Hoá,88,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40190,TS_17108,2,252,13/04/2025,2025,TO_VS,Toán - VSAT,65,150,SGD,Trường Đại học Sài Gòn
40191,TS_17108,2,252,13/04/2025,2025,VA_VS,Ngữ văn - VSAT,111,150,SGD,Trường Đại học Sài Gòn
40192,TS_17108,2,252,13/04/2025,2025,N1_VS,Tiếng Anh - VSAT,98,150,SGD,Trường Đại học Sài Gòn
40260,TS_17139,3,253,10/05/2025,2025,N1_VS,Tiếng Anh - VSAT,"112,5",150,SGD,Trường Đại học Sài Gòn
40261,TS_17139,3,253,10/05/2025,2025,HO_VS,Hóa học - VSAT,68,150,SGD,Trường Đại học Sài Gòn
40263,TS_17139,4,254,11/05/2025,2025,VA_VS,Ngữ văn - VSAT,110,150,SGD,Trường Đại học Sài Gòn
40264,TS_17139,4,25-4,07/06/2025,2025,TO_VS,Toán - VSAT,120,150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
40273,TS_17145,3,CTU253,26/04/2025,2025,N1_VS,Tiếng Anh - VSAT,104,150,TCT,Trường Đại học Cần Thơ
40274,TS_17145,3,CTU253,26/04/2025,2025,TO_VS,Toán - VSAT,"79,5",150,TCT,Trường Đại học Cần Thơ
40275,TS_17145,6,CTU256,17/07/2025,2025,N1_VS,Tiếng Anh - VSAT,92,150,TCT,Trường Đại học Cần Thơ
40276,TS_17145,6,CTU256,17/07/2025,2025,VA_VS,Ngữ văn - VSAT,125,150,TCT,Trường Đại học Cần Thơ
40277,TS_17145,6,CTU256,17/07/2025,2025,DI_VS,Địa lí _ VSAT,77,150,TCT,Trường Đại học Cần Thơ
40278,TS_17145,3,CTU253,26/04/2025,2025,VA_VS,Ngữ văn - VSAT,100,150,TCT,Trường Đại học Cần Thơ
40279,TS_17145,4,CTU254,23/05/2025,2025,VA_VS,Ngữ văn - VSAT,104,150,TCT,Trường Đại học Cần Thơ
40280,TS_17145,4,CTU254,23/05/2025,2025,N1_VS,Tiếng Anh - VSAT,"99,5",150,TCT,Trường Đại học Cần Thơ
40281,TS_17145,4,CTU254,23/05/2025,2025,TO_VS,Toán - VSAT,66,150,TCT,Trường Đại học Cần Thơ
40290,TS_17148,5,CTU255,06/06/2025,2025,VA_VS,Ngữ văn - VSAT,"90,5",150,TCT,Trường Đại học Cần Thơ
40291,TS_17148,5,CTU255,06/06/2025,2025,N1_VS,Tiếng Anh - VSAT,"115,5",150,TCT,Trường Đại học Cần Thơ
40292,TS_17148,5,CTU255,06/06/2025,2025,SU_VS,Lịch sử - VSAT,"123,5",150,TCT,Trường Đại học Cần Thơ
40293,TS_17148,5,CTU255,06/06/2025,2025,TO_VS,Toán - VSAT,100,150,TCT,Trường Đại học Cần Thơ
40294,TS_17148,3,255,24/05/2025,2025,VA_VS,Ngữ văn - VSAT,"96,5",150,DMS,Trường Đại học Tài chính - Marketing
40295,TS_17148,3,255,24/05/2025,2025,N1_VS,Tiếng Anh - VSAT,"103,5",150,DMS,Trường Đại học Tài chính - Marketing
40296,TS_17148,3,255,24/05/2025,2025,TO_VS,Toán - VSAT,89,150,DMS,Trường Đại học Tài chính - Marketing
40336,TS_17175,3,253,10/05/2025,2025,TO_VS,Toán - VSAT,"65,5",150,SGD,Trường Đại học Sài Gòn
40337,TS_17175,3,253,10/05/2025,2025,N1_VS,Tiếng Anh - VSAT,65,150,SGD,Trường Đại học Sài Gòn
40338,TS_17175,3,253,10/05/2025,2025,VA_VS,Ngữ văn - VSAT,93,150,SGD,Trường Đại học Sài Gòn
40341,TS_17176,1,CTU251,22/03/2025,2025,N1_VS,Tiếng Anh - VSAT,"106,5",150,TCT,Trường Đại học Cần Thơ
40342,TS_17176,1,CTU251,22/03/2025,2025,LI_VS,Vật lí - VSAT,"55,5",150,TCT,Trường Đại học Cần Thơ
40343,TS_17176,1,CTU251,22/03/2025,2025,TO_VS,Toán - VSAT,90,150,TCT,Trường Đại học Cần Thơ
40346,TS_17176,5,CTU255,06/06/2025,2025,N1_VS,Tiếng Anh - VSAT,"114,5",150,TCT,Trường Đại học Cần Thơ
40347,TS_17176,6,CTU256,17/07/2025,2025,N1_VS,Tiếng Anh - VSAT,"98,5",150,TCT,Trường Đại học Cần Thơ
40348,TS_17176,6,CTU256,17/07/2025,2025,VA_VS,Ngữ văn - VSAT,105,150,TCT,Trường Đại học Cần Thơ
40349,TS_17176,6,CTU256,17/07/2025,2025,TO_VS,Toán - VSAT,121,150,TCT,Trường Đại học Cần Thơ
40350,TS_17176,5,CTU255,06/06/2025,2025,LI_VS,Vật lí - VSAT,98,150,TCT,Trường Đại học Cần Thơ
40351,TS_17176,5,CTU255,06/06/2025,2025,TO_VS,Toán - VSAT,"111,5",150,TCT,Trường Đại học Cần Thơ
40352,TS_17176,3,CTU253,26/04/2025,2025,VA_VS,Ngữ văn - VSAT,"108,5",150,TCT,Trường Đại học Cần Thơ
40364,TS_17182,4,254,11/05/2025,2025,N1_VS,Tiếng Anh - VSAT,77,150,SGD,Trường Đại học Sài Gòn
40365,TS_17182,4,254,11/05/2025,2025,VA_VS,Ngữ văn - VSAT,109,150,SGD,Trường Đại học Sài Gòn
40366,TS_17182,3,253,10/05/2025,2025,TO_VS,Toán - VSAT,"71,5",150,SGD,Trường Đại học Sài Gòn
40367,TS_17182,3,253,10/05/2025,2025,LI_VS,Vật lí - VSAT,"67,5",150,SGD,Trường Đại học Sài Gòn
40421,TS_17211,3,253,10/05/2025,2025,N1_VS,Tiếng Anh - VSAT,120,150,SGD,Trường Đại học Sài Gòn
40422,TS_17211,3,253,10/05/2025,2025,VA_VS,Ngữ văn - VSAT,"106,5",150,SGD,Trường Đại học Sài Gòn
40424,TS_17211,3,255,24/05/2025,2025,DI_VS,Địa lí - VSAT,"92,5",150,DMS,Trường Đại học Tài chính - Marketing
40425,TS_17211,3,255,24/05/2025,2025,VA_VS,Ngữ văn - VSAT,"102,5",150,DMS,Trường Đại học Tài chính - Marketing
40426,TS_17211,3,255,24/05/2025,2025,N1_VS,Tiếng Anh - VSAT,128,150,DMS,Trường Đại học Tài chính - Marketing
40428,TS_17212,6,CTU256,17/07/2025,2025,N1_VS,Tiếng Anh - VSAT,"71,5",150,TCT,Trường Đại học Cần Thơ
40429,TS_17212,6,CTU256,17/07/2025,2025,VA_VS,Ngữ văn - VSAT,89,150,TCT,Trường Đại học Cần Thơ
40430,TS_17212,6,CTU256,17/07/2025,2025,SU_VS,Lịch sử - VSAT,79,150,TCT,Trường Đại học Cần Thơ
40442,TS_17218,1,251,06/04/2025,2025,VA_VS,Ngữ văn - VSAT,106,150,SGD,Trường Đại học Sài Gòn
40443,TS_17218,1,251,06/04/2025,2025,TO_VS,Toán - VSAT,"52,5",150,SGD,Trường Đại học Sài Gòn
40444,TS_17218,1,251,06/04/2025,2025,N1_VS,Tiếng Anh - VSAT,111,150,SGD,Trường Đại học Sài Gòn
40452,TS_17223,2,HUBSA252,20/04/2025,2025,M3,Hoá,"50,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40453,TS_17223,2,HUBSA252,20/04/2025,2025,M1,Toán,"59,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40454,TS_17223,2,HUBSA252,20/04/2025,2025,M8,Tiếng Anh,"103,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40456,TS_17223,4,256,29/06/2025,2025,VA_VS,Ngữ văn - VSAT,110,150,DMS,Trường Đại học Tài chính - Marketing
40457,TS_17223,4,256,29/06/2025,2025,N1_VS,Tiếng Anh - VSAT,"114,5",150,DMS,Trường Đại học Tài chính - Marketing
40458,TS_17223,4,256,29/06/2025,2025,TO_VS,Toán - VSAT,"108,5",150,DMS,Trường Đại học Tài chính - Marketing
40461,TS_17225,6,CTU256,17/07/2025,2025,VA_VS,Ngữ văn - VSAT,"119,5",150,TCT,Trường Đại học Cần Thơ
40462,TS_17225,6,CTU256,17/07/2025,2025,DI_VS,Địa lí _ VSAT,"136,5",150,TCT,Trường Đại học Cần Thơ
40463,TS_17225,6,CTU256,17/07/2025,2025,SU_VS,Lịch sử - VSAT,"114,5",150,TCT,Trường Đại học Cần Thơ
40483,TS_17238,3,CTU253,26/04/2025,2025,DI_VS,Địa lí - VSAT,102,150,TCT,Trường Đại học Cần Thơ
40484,TS_17238,3,CTU253,26/04/2025,2025,SU_VS,Lịch sử - VSAT,"99,5",150,TCT,Trường Đại học Cần Thơ
40485,TS_17238,5,CTU255,06/06/2025,2025,VA_VS,Ngữ văn - VSAT,107,150,TCT,Trường Đại học Cần Thơ
40487,TS_17238,6,CTU256,17/07/2025,2025,VA_VS,Ngữ văn - VSAT,122,150,TCT,Trường Đại học Cần Thơ
40488,TS_17238,6,CTU256,17/07/2025,2025,DI_VS,Địa lí _ VSAT,83,150,TCT,Trường Đại học Cần Thơ
40489,TS_17238,5,CTU255,06/06/2025,2025,SU_VS,Lịch sử - VSAT,105,150,TCT,Trường Đại học Cần Thơ
40490,TS_17238,5,CTU255,06/06/2025,2025,DI_VS,Địa lí - VSAT,96,150,TCT,Trường Đại học Cần Thơ
40491,TS_17238,6,CTU256,17/07/2025,2025,SU_VS,Lịch sử - VSAT,"124,5",150,TCT,Trường Đại học Cần Thơ
40492,TS_17238,3,CTU253,26/04/2025,2025,VA_VS,Ngữ văn - VSAT,"110,5",150,TCT,Trường Đại học Cần Thơ
40493,TS_17238,4,CTU254,23/05/2025,2025,VA_VS,Ngữ văn - VSAT,"112,5",150,TCT,Trường Đại học Cần Thơ
40494,TS_17238,4,CTU254,23/05/2025,2025,DI_VS,Địa lí - VSAT,"99,5",150,TCT,Trường Đại học Cần Thơ
40495,TS_17238,4,CTU254,23/05/2025,2025,SU_VS,Lịch sử - VSAT,"117,5",150,TCT,Trường Đại học Cần Thơ
40496,TS_17239,5,CTU255,06/06/2025,2025,VA_VS,Ngữ văn - VSAT,106,150,TCT,Trường Đại học Cần Thơ
40500,TS_17239,5,CTU255,06/06/2025,2025,SI_VS,Sinh học - VSAT,"87,5",150,TCT,Trường Đại học Cần Thơ
40501,TS_17239,5,CTU255,06/06/2025,2025,HO_VS,Hóa học - VSAT,65,150,TCT,Trường Đại học Cần Thơ
40502,TS_17239,5,HUBSA255,29/06/2025,2025,M1,Toán,72,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40503,TS_17239,5,HUBSA255,29/06/2025,2025,M2,Vật lý,64,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40504,TS_17239,5,HUBSA255,29/06/2025,2025,M4,Sinh,88,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40506,TS_17239,5,CTU255,06/06/2025,2025,TO_VS,Toán - VSAT,"60,5",150,TCT,Trường Đại học Cần Thơ
40507,TS_17240,3,253,10/05/2025,2025,TO_VS,Toán - VSAT,"75,5",150,SGD,Trường Đại học Sài Gòn
40508,TS_17240,3,253,10/05/2025,2025,N1_VS,Tiếng Anh - VSAT,"79,5",150,SGD,Trường Đại học Sài Gòn
40509,TS_17240,3,253,10/05/2025,2025,VA_VS,Ngữ văn - VSAT,113,150,SGD,Trường Đại học Sài Gòn
40510,TS_17240,4,25-4,07/06/2025,2025,TO_VS,Toán - VSAT,"57,5",150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
40511,TS_17240,4,25-4,07/06/2025,2025,VA_VS,Ngữ văn - VSAT,99,150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
40512,TS_17240,4,25-4,07/06/2025,2025,N1_VS,Tiếng Anh - VSAT,74,150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
40523,TS_17249,3,HUBSA253,18/05/2025,2025,M8,Tiếng Anh,110,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40524,TS_17249,3,HUBSA253,18/05/2025,2025,M1,Toán,"101,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40525,TS_17249,3,HUBSA253,18/05/2025,2025,M2,Vật lý,"95,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40527,TS_17249,5,HUBSA255,29/06/2025,2025,M8,Tiếng Anh,92,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40528,TS_17249,5,HUBSA255,29/06/2025,2025,M1,Toán,"117,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40529,TS_17249,5,HUBSA255,29/06/2025,2025,M2,Vật lý,"88,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40535,TS_17252,3,253,10/05/2025,2025,TO_VS,Toán - VSAT,"102,5",150,SGD,Trường Đại học Sài Gòn
40536,TS_17252,3,253,10/05/2025,2025,N1_VS,Tiếng Anh - VSAT,"75,5",150,SGD,Trường Đại học Sài Gòn
40537,TS_17252,3,253,10/05/2025,2025,VA_VS,Ngữ văn - VSAT,"105,5",150,SGD,Trường Đại học Sài Gòn
40538,TS_17252,4,25-4,07/06/2025,2025,TO_VS,Toán - VSAT,"98,5",150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
40539,TS_17252,4,25-4,07/06/2025,2025,N1_VS,Tiếng Anh - VSAT,"81,5",150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
40540,TS_17252,4,25-4,07/06/2025,2025,VA_VS,Ngữ văn - VSAT,112,150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
40544,TS_17254,4,254,11/05/2025,2025,TO_VS,Toán - VSAT,"100,5",150,SGD,Trường Đại học Sài Gòn
40545,TS_17254,4,254,11/05/2025,2025,LI_VS,Vật lí - VSAT,"74,5",150,SGD,Trường Đại học Sài Gòn
40546,TS_17254,4,254,11/05/2025,2025,VA_VS,Ngữ văn - VSAT,107,150,SGD,Trường Đại học Sài Gòn
40585,TS_17274,3,HUBSA253,18/05/2025,2025,M1,Toán,81,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40586,TS_17274,3,HUBSA253,18/05/2025,2025,M2,Vật lý,"96,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40587,TS_17274,3,HUBSA253,18/05/2025,2025,M7,Địa lý,77,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40615,TS_17290,6,CTU256,17/07/2025,2025,LI_VS,Vật lí - VSAT,"110,5",150,TCT,Trường Đại học Cần Thơ
40616,TS_17290,6,CTU256,17/07/2025,2025,TO_VS,Toán - VSAT,111,150,TCT,Trường Đại học Cần Thơ
40617,TS_17290,6,CTU256,17/07/2025,2025,HO_VS,Hóa học - VSAT,"71,5",150,TCT,Trường Đại học Cần Thơ
40651,TS_17305,2,253,11/05/2025,2025,N1_VS,Tiếng Anh - VSAT,"39,5",150,DMS,Trường Đại học Tài chính - Marketing
40652,TS_17305,2,253,11/05/2025,2025,VA_VS,Ngữ văn - VSAT,89,150,DMS,Trường Đại học Tài chính - Marketing
40653,TS_17305,2,253,11/05/2025,2025,TO_VS,Toán - VSAT,54,150,DMS,Trường Đại học Tài chính - Marketing
40654,TS_17306,2,252,13/04/2025,2025,TO_VS,Toán - VSAT,86,150,SGD,Trường Đại học Sài Gòn
40655,TS_17306,2,252,13/04/2025,2025,N1_VS,Tiếng Anh - VSAT,105,150,SGD,Trường Đại học Sài Gòn
40656,TS_17306,2,252,13/04/2025,2025,VA_VS,Ngữ văn - VSAT,119,150,SGD,Trường Đại học Sài Gòn
40658,TS_17306,4,257,30/06/2025,2025,N1_VS,Tiếng Anh - VSAT,"106,5",150,DMS,Trường Đại học Tài chính - Marketing
40659,TS_17306,4,257,30/06/2025,2025,TO_VS,Toán - VSAT,"123,5",150,DMS,Trường Đại học Tài chính - Marketing
40660,TS_17306,4,257,30/06/2025,2025,DI_VS,Địa lí - VSAT,84,150,DMS,Trường Đại học Tài chính - Marketing
40661,TS_17306,4,254,11/05/2025,2025,TO_VS,Toán - VSAT,"118,5",150,SGD,Trường Đại học Sài Gòn
40663,TS_17306,4,254,11/05/2025,2025,DI_VS,Địa lí - VSAT,"82,5",150,SGD,Trường Đại học Sài Gòn
40698,TS_17325,3,HUBSA253,18/05/2025,2025,M8,Tiếng Anh,105,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40699,TS_17325,3,HUBSA253,18/05/2025,2025,M1,Toán,"99,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40700,TS_17325,3,HUBSA253,18/05/2025,2025,M2,Vật lý,"94,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40703,TS_17325,5,HUBSA255,29/06/2025,2025,M8,Tiếng Anh,"105,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40704,TS_17325,5,HUBSA255,29/06/2025,2025,M1,Toán,105,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40705,TS_17325,5,HUBSA255,29/06/2025,2025,M2,Vật lý,103,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
40706,TS_17326,6,CTU256,17/07/2025,2025,N1_VS,Tiếng Anh - VSAT,64,150,TCT,Trường Đại học Cần Thơ
40707,TS_17326,6,CTU256,17/07/2025,2025,VA_VS,Ngữ văn - VSAT,108,150,TCT,Trường Đại học Cần Thơ
40708,TS_17326,6,CTU256,17/07/2025,2025,TO_VS,Toán - VSAT,74,150,TCT,Trường Đại học Cần Thơ
40729,TS_17334,4,256,29/06/2025,2025,VA_VS,Ngữ văn - VSAT,112,150,DMS,Trường Đại học Tài chính - Marketing
40730,TS_17334,4,256,29/06/2025,2025,N1_VS,Tiếng Anh - VSAT,125,150,DMS,Trường Đại học Tài chính - Marketing
40731,TS_17334,4,256,29/06/2025,2025,TO_VS,Toán - VSAT,"100,5",150,DMS,Trường Đại học Tài chính - Marketing
40732,TS_17334,4,25-4,07/06/2025,2025,TO_VS,Toán - VSAT,"102,5",150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
40733,TS_17334,4,25-4,07/06/2025,2025,VA_VS,Ngữ văn - VSAT,"100,5",150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
40734,TS_17334,4,25-4,07/06/2025,2025,N1_VS,Tiếng Anh - VSAT,125,150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
